ArrayTaskID  Nom_dossier  Année
184  convective_inhibition  1994
185  convective_inhibition  1995
186  convective_inhibition  1996
187  convective_inhibition  1997
188  convective_inhibition  1998
189  convective_inhibition  1999
190  convective_inhibition  2000
191  convective_inhibition  2001
192  convective_inhibition  2002
193  convective_inhibition  2003
194  convective_inhibition  2004
195  convective_inhibition  2005
196  convective_inhibition  2006
197  convective_inhibition  2007
198  convective_inhibition  2008
199  convective_inhibition  2009
200  convective_inhibition  2010
201  convective_inhibition  2011
202  convective_inhibition  2012
203  convective_inhibition  2013
204  convective_inhibition  2014
205  convective_inhibition  2015
206  convective_inhibition  2016
207  convective_inhibition  2017
208  convective_inhibition  2018
209  convective_inhibition  2019
210  convective_inhibition  2020
211  convective_precipitation  1991
212  convective_precipitation  1992
213  convective_precipitation  1993
214  convective_precipitation  1994
215  convective_precipitation  1995
216  convective_precipitation  1996
217  convective_precipitation  1997
218  convective_precipitation  1998
219  convective_precipitation  1999
220  convective_precipitation  2000
221  convective_precipitation  2001
222  convective_precipitation  2002
223  convective_precipitation  2003
224  convective_precipitation  2004
225  convective_precipitation  2005
226  convective_precipitation  2006
227  convective_precipitation  2007
228  convective_precipitation  2008
229  convective_precipitation  2009
230  convective_precipitation  2010
231  convective_precipitation  2011
232  convective_precipitation  2012
233  convective_precipitation  2013
234  convective_precipitation  2014
235  convective_precipitation  2015
236  convective_precipitation  2016
237  convective_precipitation  2017
238  convective_precipitation  2018
239  convective_precipitation  2019
240  convective_precipitation  2020
241  convective_rain_rate  1991
242  convective_rain_rate  1992
243  convective_rain_rate  1993
244  convective_rain_rate  1994
245  convective_rain_rate  1995
246  convective_rain_rate  1996
247  convective_rain_rate  1997
248  convective_rain_rate  1998
249  convective_rain_rate  1999
250  convective_rain_rate  2000
251  convective_rain_rate  2001
252  convective_rain_rate  2002
253  convective_rain_rate  2003
254  convective_rain_rate  2004
255  convective_rain_rate  2005
256  convective_rain_rate  2006
257  convective_rain_rate  2007
258  convective_rain_rate  2008
259  convective_rain_rate  2009
260  convective_rain_rate  2010
261  convective_rain_rate  2011
262  convective_rain_rate  2012
263  convective_rain_rate  2013
264  convective_rain_rate  2014
265  convective_rain_rate  2015
266  convective_rain_rate  2016
267  convective_rain_rate  2017
268  convective_rain_rate  2018
269  convective_rain_rate  2019
270  convective_rain_rate  2020
271  convective_snowfall  1991
272  convective_snowfall  1992
273  convective_snowfall  1993
274  convective_snowfall  1994
275  convective_snowfall  1995
276  convective_snowfall  1996
277  convective_snowfall  1997
278  convective_snowfall  1998
279  convective_snowfall  1999
280  convective_snowfall  2000
281  convective_snowfall  2001
282  convective_snowfall  2002
283  convective_snowfall  2003
284  convective_snowfall  2004
285  convective_snowfall  2005
286  convective_snowfall  2006
287  convective_snowfall  2007
288  convective_snowfall  2008
289  convective_snowfall  2009
290  convective_snowfall  2010
291  convective_snowfall  2011
292  convective_snowfall  2012
293  convective_snowfall  2013
294  convective_snowfall  2014
295  convective_snowfall  2015
296  convective_snowfall  2016
297  convective_snowfall  2017
298  convective_snowfall  2018
299  convective_snowfall  2019
300  convective_snowfall  2020
301  high_cloud_cover  1991
302  high_cloud_cover  1992
303  high_cloud_cover  1993
304  high_cloud_cover  1994
305  high_cloud_cover  1995
306  high_cloud_cover  1996
307  high_cloud_cover  1997
308  high_cloud_cover  1998
309  high_cloud_cover  1999
310  high_cloud_cover  2000
311  high_cloud_cover  2001
312  high_cloud_cover  2002
313  high_cloud_cover  2003
314  high_cloud_cover  2004
315  high_cloud_cover  2005
316  high_cloud_cover  2006
317  high_cloud_cover  2007
318  high_cloud_cover  2008
319  high_cloud_cover  2009
320  high_cloud_cover  2010
321  high_cloud_cover  2011
322  high_cloud_cover  2012
323  high_cloud_cover  2013
324  high_cloud_cover  2014
325  high_cloud_cover  2015
326  high_cloud_cover  2016
327  high_cloud_cover  2017
328  high_cloud_cover  2018
329  high_cloud_cover  2019
330  high_cloud_cover  2020
331  instantaneous_10m_wind_gust  1991
332  instantaneous_10m_wind_gust  1992
333  instantaneous_10m_wind_gust  1993
334  instantaneous_10m_wind_gust  1994
335  instantaneous_10m_wind_gust  1995
336  instantaneous_10m_wind_gust  1996
337  instantaneous_10m_wind_gust  1997
338  instantaneous_10m_wind_gust  1998
339  instantaneous_10m_wind_gust  1999
340  instantaneous_10m_wind_gust  2000
341  instantaneous_10m_wind_gust  2001
342  instantaneous_10m_wind_gust  2002
343  instantaneous_10m_wind_gust  2003
344  instantaneous_10m_wind_gust  2004
345  instantaneous_10m_wind_gust  2005
346  instantaneous_10m_wind_gust  2006
347  instantaneous_10m_wind_gust  2007
348  instantaneous_10m_wind_gust  2008
349  instantaneous_10m_wind_gust  2009
350  instantaneous_10m_wind_gust  2010
351  instantaneous_10m_wind_gust  2011
352  instantaneous_10m_wind_gust  2012
353  instantaneous_10m_wind_gust  2013
354  instantaneous_10m_wind_gust  2014
355  instantaneous_10m_wind_gust  2015
356  instantaneous_10m_wind_gust  2016
357  instantaneous_10m_wind_gust  2017
358  instantaneous_10m_wind_gust  2018
359  instantaneous_10m_wind_gust  2019
360  instantaneous_10m_wind_gust  2020
361  k_index  1991
362  k_index  1992
363  k_index  1993
364  k_index  1994
365  k_index  1995
366  k_index  1996
367  k_index  1997
368  k_index  1998
369  k_index  1999
370  k_index  2000
371  k_index  2001
372  k_index  2002
373  k_index  2003
374  k_index  2004
375  k_index  2005
376  k_index  2006
377  k_index  2007
378  k_index  2008
379  k_index  2009
380  k_index  2010
381  k_index  2011
382  k_index  2012
383  k_index  2013
384  k_index  2014
385  k_index  2015
386  k_index  2016
387  k_index  2017
388  k_index  2018
389  k_index  2019
390  k_index  2020
391  land_sea_mask  1991
392  land_sea_mask  1992
393  land_sea_mask  1993
394  land_sea_mask  1994
395  land_sea_mask  1995
396  land_sea_mask  1996
397  land_sea_mask  1997
398  land_sea_mask  1998
399  land_sea_mask  1999
400  land_sea_mask  2000
401  land_sea_mask  2001
402  land_sea_mask  2002
403  land_sea_mask  2003
404  land_sea_mask  2004
405  land_sea_mask  2005
406  land_sea_mask  2006
407  land_sea_mask  2007
408  land_sea_mask  2008
409  land_sea_mask  2009
410  land_sea_mask  2010
411  land_sea_mask  2011
412  land_sea_mask  2012
413  land_sea_mask  2013
414  land_sea_mask  2014
415  land_sea_mask  2015
416  land_sea_mask  2016
417  land_sea_mask  2017
418  land_sea_mask  2018
419  land_sea_mask  2019
420  land_sea_mask  2020
421  large_scale_precipitation  1991
422  large_scale_precipitation  1992
423  large_scale_precipitation  1993
424  large_scale_precipitation  1994
425  large_scale_precipitation  1995
426  large_scale_precipitation  1996
427  large_scale_precipitation  1997
428  large_scale_precipitation  1998
429  large_scale_precipitation  1999
430  large_scale_precipitation  2000
431  large_scale_precipitation  2001
432  large_scale_precipitation  2002
433  large_scale_precipitation  2003
434  large_scale_precipitation  2004
435  large_scale_precipitation  2005
436  large_scale_precipitation  2006
437  large_scale_precipitation  2007
438  large_scale_precipitation  2008
439  large_scale_precipitation  2009
440  large_scale_precipitation  2010
441  large_scale_precipitation  2011
442  large_scale_precipitation  2012
443  large_scale_precipitation  2013
444  large_scale_precipitation  2014
445  large_scale_precipitation  2015
446  large_scale_precipitation  2016
447  large_scale_precipitation  2017
448  large_scale_precipitation  2018
449  large_scale_precipitation  2019
450  large_scale_precipitation  2020
451  large_scale_snowfall  1991
452  large_scale_snowfall  1992
453  large_scale_snowfall  1993
454  large_scale_snowfall  1994
455  large_scale_snowfall  1995
456  large_scale_snowfall  1996
457  large_scale_snowfall  1997
458  large_scale_snowfall  1998
459  large_scale_snowfall  1999
460  large_scale_snowfall  2000
461  large_scale_snowfall  2001
462  large_scale_snowfall  2002
463  large_scale_snowfall  2003
464  large_scale_snowfall  2004
465  large_scale_snowfall  2005
466  large_scale_snowfall  2006
467  large_scale_snowfall  2007
468  large_scale_snowfall  2008
469  large_scale_snowfall  2009
470  large_scale_snowfall  2010
471  large_scale_snowfall  2011
472  large_scale_snowfall  2012
473  large_scale_snowfall  2013
474  large_scale_snowfall  2014
475  large_scale_snowfall  2015
476  large_scale_snowfall  2016
477  large_scale_snowfall  2017
478  large_scale_snowfall  2018
479  large_scale_snowfall  2019
480  large_scale_snowfall  2020
481  mean_large_scale_precipitation_rate  1991
482  mean_large_scale_precipitation_rate  1992
483  mean_large_scale_precipitation_rate  1993
484  mean_large_scale_precipitation_rate  1994
485  mean_large_scale_precipitation_rate  1995
486  mean_large_scale_precipitation_rate  1996
487  mean_large_scale_precipitation_rate  1997
488  mean_large_scale_precipitation_rate  1998
489  mean_large_scale_precipitation_rate  1999
490  mean_large_scale_precipitation_rate  2000
491  mean_large_scale_precipitation_rate  2001
492  mean_large_scale_precipitation_rate  2002
493  mean_large_scale_precipitation_rate  2003
494  mean_large_scale_precipitation_rate  2004
495  mean_large_scale_precipitation_rate  2005
496  mean_large_scale_precipitation_rate  2006
497  mean_large_scale_precipitation_rate  2007
498  mean_large_scale_precipitation_rate  2008
499  mean_large_scale_precipitation_rate  2009
500  mean_large_scale_precipitation_rate  2010
501  mean_large_scale_precipitation_rate  2011
502  mean_large_scale_precipitation_rate  2012
503  mean_large_scale_precipitation_rate  2013
504  mean_large_scale_precipitation_rate  2014
505  mean_large_scale_precipitation_rate  2015
506  mean_large_scale_precipitation_rate  2016
507  mean_large_scale_precipitation_rate  2017
508  mean_large_scale_precipitation_rate  2018
509  mean_large_scale_precipitation_rate  2019
510  mean_large_scale_precipitation_rate  2020
511  mean_top_net_long_wave_radiation_flux  1991
512  mean_top_net_long_wave_radiation_flux  1992
513  mean_top_net_long_wave_radiation_flux  1993
514  mean_top_net_long_wave_radiation_flux  1994
515  mean_top_net_long_wave_radiation_flux  1995
516  mean_top_net_long_wave_radiation_flux  1996
517  mean_top_net_long_wave_radiation_flux  1997
518  mean_top_net_long_wave_radiation_flux  1998
519  mean_top_net_long_wave_radiation_flux  1999
520  mean_top_net_long_wave_radiation_flux  2000
521  mean_top_net_long_wave_radiation_flux  2001
522  mean_top_net_long_wave_radiation_flux  2002
523  mean_top_net_long_wave_radiation_flux  2003
524  mean_top_net_long_wave_radiation_flux  2004
525  mean_top_net_long_wave_radiation_flux  2005
526  mean_top_net_long_wave_radiation_flux  2006
527  mean_top_net_long_wave_radiation_flux  2007
528  mean_top_net_long_wave_radiation_flux  2008
529  mean_top_net_long_wave_radiation_flux  2009
530  mean_top_net_long_wave_radiation_flux  2010
531  mean_top_net_long_wave_radiation_flux  2011
532  mean_top_net_long_wave_radiation_flux  2012
533  mean_top_net_long_wave_radiation_flux  2013
534  mean_top_net_long_wave_radiation_flux  2014
535  mean_top_net_long_wave_radiation_flux  2015
536  mean_top_net_long_wave_radiation_flux  2016
537  mean_top_net_long_wave_radiation_flux  2017
538  mean_top_net_long_wave_radiation_flux  2018
539  mean_top_net_long_wave_radiation_flux  2019
540  mean_top_net_long_wave_radiation_flux  2020
541  mean_top_net_short_wave_radiation_flux  1991
542  mean_top_net_short_wave_radiation_flux  1992
543  mean_top_net_short_wave_radiation_flux  1993
544  mean_top_net_short_wave_radiation_flux  1994
545  mean_top_net_short_wave_radiation_flux  1995
546  mean_top_net_short_wave_radiation_flux  1996
547  mean_top_net_short_wave_radiation_flux  1997
548  mean_top_net_short_wave_radiation_flux  1998
549  mean_top_net_short_wave_radiation_flux  1999
550  mean_top_net_short_wave_radiation_flux  2000
551  mean_top_net_short_wave_radiation_flux  2001
552  mean_top_net_short_wave_radiation_flux  2002
553  mean_top_net_short_wave_radiation_flux  2003
554  mean_top_net_short_wave_radiation_flux  2004
555  mean_top_net_short_wave_radiation_flux  2005
556  mean_top_net_short_wave_radiation_flux  2006
557  mean_top_net_short_wave_radiation_flux  2007
558  mean_top_net_short_wave_radiation_flux  2008
559  mean_top_net_short_wave_radiation_flux  2009
560  mean_top_net_short_wave_radiation_flux  2010
561  mean_top_net_short_wave_radiation_flux  2011
562  mean_top_net_short_wave_radiation_flux  2012
563  mean_top_net_short_wave_radiation_flux  2013
564  mean_top_net_short_wave_radiation_flux  2014
565  mean_top_net_short_wave_radiation_flux  2015
566  mean_top_net_short_wave_radiation_flux  2016
567  mean_top_net_short_wave_radiation_flux  2017
568  mean_top_net_short_wave_radiation_flux  2018
569  mean_top_net_short_wave_radiation_flux  2019
570  mean_top_net_short_wave_radiation_flux  2020
571  mean_total_precipitation_rate  1991
572  mean_total_precipitation_rate  1992
573  mean_total_precipitation_rate  1993
574  mean_total_precipitation_rate  1994
575  mean_total_precipitation_rate  1995
576  mean_total_precipitation_rate  1996
577  mean_total_precipitation_rate  1997
578  mean_total_precipitation_rate  1998
579  mean_total_precipitation_rate  1999
580  mean_total_precipitation_rate  2000
581  mean_total_precipitation_rate  2001
582  mean_total_precipitation_rate  2002
583  mean_total_precipitation_rate  2003
584  mean_total_precipitation_rate  2004
585  mean_total_precipitation_rate  2005
586  mean_total_precipitation_rate  2006
587  mean_total_precipitation_rate  2007
588  mean_total_precipitation_rate  2008
589  mean_total_precipitation_rate  2009
590  mean_total_precipitation_rate  2010
591  mean_total_precipitation_rate  2011
592  mean_total_precipitation_rate  2012
593  mean_total_precipitation_rate  2013
594  mean_total_precipitation_rate  2014
595  mean_total_precipitation_rate  2015
596  mean_total_precipitation_rate  2016
597  mean_total_precipitation_rate  2017
598  mean_total_precipitation_rate  2018
599  mean_total_precipitation_rate  2019
600  mean_total_precipitation_rate  2020
601  mean_sea_level_pressure  1991
602  mean_sea_level_pressure  1992
603  mean_sea_level_pressure  1993
604  mean_sea_level_pressure  1994
605  mean_sea_level_pressure  1995
606  mean_sea_level_pressure  1996
607  mean_sea_level_pressure  1997
608  mean_sea_level_pressure  1998
609  mean_sea_level_pressure  1999
610  mean_sea_level_pressure  2000
611  mean_sea_level_pressure  2001
612  mean_sea_level_pressure  2002
613  mean_sea_level_pressure  2003
614  mean_sea_level_pressure  2004
615  mean_sea_level_pressure  2005
616  mean_sea_level_pressure  2006
617  mean_sea_level_pressure  2007
618  mean_sea_level_pressure  2008
619  mean_sea_level_pressure  2009
620  mean_sea_level_pressure  2010
621  mean_sea_level_pressure  2011
622  mean_sea_level_pressure  2012
623  mean_sea_level_pressure  2013
624  mean_sea_level_pressure  2014
625  mean_sea_level_pressure  2015
626  mean_sea_level_pressure  2016
627  mean_sea_level_pressure  2017
628  mean_sea_level_pressure  2018
629  mean_sea_level_pressure  2019
630  mean_sea_level_pressure  2020
631  mean_surface_latent_heat_flux  1991
632  mean_surface_latent_heat_flux  1992
633  mean_surface_latent_heat_flux  1993
634  mean_surface_latent_heat_flux  1994
635  mean_surface_latent_heat_flux  1995
636  mean_surface_latent_heat_flux  1996
637  mean_surface_latent_heat_flux  1997
638  mean_surface_latent_heat_flux  1998
639  mean_surface_latent_heat_flux  1999
640  mean_surface_latent_heat_flux  2000
641  mean_surface_latent_heat_flux  2001
642  mean_surface_latent_heat_flux  2002
643  mean_surface_latent_heat_flux  2003
644  mean_surface_latent_heat_flux  2004
645  mean_surface_latent_heat_flux  2005
646  mean_surface_latent_heat_flux  2006
647  mean_surface_latent_heat_flux  2007
648  mean_surface_latent_heat_flux  2008
649  mean_surface_latent_heat_flux  2009
650  mean_surface_latent_heat_flux  2010
651  mean_surface_latent_heat_flux  2011
652  mean_surface_latent_heat_flux  2012
653  mean_surface_latent_heat_flux  2013
654  mean_surface_latent_heat_flux  2014
655  mean_surface_latent_heat_flux  2015
656  mean_surface_latent_heat_flux  2016
657  mean_surface_latent_heat_flux  2017
658  mean_surface_latent_heat_flux  2018
659  mean_surface_latent_heat_flux  2019
660  mean_surface_latent_heat_flux  2020
661  mean_surface_net_long_wave_radiation_flux  1991
662  mean_surface_net_long_wave_radiation_flux  1992
663  mean_surface_net_long_wave_radiation_flux  1993
664  mean_surface_net_long_wave_radiation_flux  1994
665  mean_surface_net_long_wave_radiation_flux  1995
666  mean_surface_net_long_wave_radiation_flux  1996
667  mean_surface_net_long_wave_radiation_flux  1997
668  mean_surface_net_long_wave_radiation_flux  1998
669  mean_surface_net_long_wave_radiation_flux  1999
670  mean_surface_net_long_wave_radiation_flux  2000
671  mean_surface_net_long_wave_radiation_flux  2001
672  mean_surface_net_long_wave_radiation_flux  2002
673  mean_surface_net_long_wave_radiation_flux  2003
674  mean_surface_net_long_wave_radiation_flux  2004
675  mean_surface_net_long_wave_radiation_flux  2005
676  mean_surface_net_long_wave_radiation_flux  2006
677  mean_surface_net_long_wave_radiation_flux  2007
678  mean_surface_net_long_wave_radiation_flux  2008
679  mean_surface_net_long_wave_radiation_flux  2009
680  mean_surface_net_long_wave_radiation_flux  2010
681  mean_surface_net_long_wave_radiation_flux  2011
682  mean_surface_net_long_wave_radiation_flux  2012
683  mean_surface_net_long_wave_radiation_flux  2013
684  mean_surface_net_long_wave_radiation_flux  2014
685  mean_surface_net_long_wave_radiation_flux  2015
686  mean_surface_net_long_wave_radiation_flux  2016
687  mean_surface_net_long_wave_radiation_flux  2017
688  mean_surface_net_long_wave_radiation_flux  2018
689  mean_surface_net_long_wave_radiation_flux  2019
690  mean_surface_net_long_wave_radiation_flux  2020
691  mean_surface_net_short_wave_radiation_flux  1991
692  mean_surface_net_short_wave_radiation_flux  1992
693  mean_surface_net_short_wave_radiation_flux  1993
694  mean_surface_net_short_wave_radiation_flux  1994
695  mean_surface_net_short_wave_radiation_flux  1995
696  mean_surface_net_short_wave_radiation_flux  1996
697  mean_surface_net_short_wave_radiation_flux  1997
698  mean_surface_net_short_wave_radiation_flux  1998
699  mean_surface_net_short_wave_radiation_flux  1999
700  mean_surface_net_short_wave_radiation_flux  2000
701  mean_surface_net_short_wave_radiation_flux  2001
702  mean_surface_net_short_wave_radiation_flux  2002
703  mean_surface_net_short_wave_radiation_flux  2003
704  mean_surface_net_short_wave_radiation_flux  2004
705  mean_surface_net_short_wave_radiation_flux  2005
706  mean_surface_net_short_wave_radiation_flux  2006
707  mean_surface_net_short_wave_radiation_flux  2007
708  mean_surface_net_short_wave_radiation_flux  2008
709  mean_surface_net_short_wave_radiation_flux  2009
710  mean_surface_net_short_wave_radiation_flux  2010
711  mean_surface_net_short_wave_radiation_flux  2011
712  mean_surface_net_short_wave_radiation_flux  2012
713  mean_surface_net_short_wave_radiation_flux  2013
714  mean_surface_net_short_wave_radiation_flux  2014
715  mean_surface_net_short_wave_radiation_flux  2015
716  mean_surface_net_short_wave_radiation_flux  2016
717  mean_surface_net_short_wave_radiation_flux  2017
718  mean_surface_net_short_wave_radiation_flux  2018
719  mean_surface_net_short_wave_radiation_flux  2019
720  mean_surface_net_short_wave_radiation_flux  2020
721  mean_vertically_integrated_moisture_divergence  1991
722  mean_vertically_integrated_moisture_divergence  1992
723  mean_vertically_integrated_moisture_divergence  1993
724  mean_vertically_integrated_moisture_divergence  1994
725  mean_vertically_integrated_moisture_divergence  1995
726  mean_vertically_integrated_moisture_divergence  1996
727  mean_vertically_integrated_moisture_divergence  1997
728  mean_vertically_integrated_moisture_divergence  1998
729  mean_vertically_integrated_moisture_divergence  1999
730  mean_vertically_integrated_moisture_divergence  2000
731  mean_vertically_integrated_moisture_divergence  2001
732  mean_vertically_integrated_moisture_divergence  2002
733  mean_vertically_integrated_moisture_divergence  2003
734  mean_vertically_integrated_moisture_divergence  2004
735  mean_vertically_integrated_moisture_divergence  2005
736  mean_vertically_integrated_moisture_divergence  2006
737  mean_vertically_integrated_moisture_divergence  2007
738  mean_vertically_integrated_moisture_divergence  2008
739  mean_vertically_integrated_moisture_divergence  2009
740  mean_vertically_integrated_moisture_divergence  2010
741  mean_vertically_integrated_moisture_divergence  2011
742  mean_vertically_integrated_moisture_divergence  2012
743  mean_vertically_integrated_moisture_divergence  2013
744  mean_vertically_integrated_moisture_divergence  2014
745  mean_vertically_integrated_moisture_divergence  2015
746  mean_vertically_integrated_moisture_divergence  2016
747  mean_vertically_integrated_moisture_divergence  2017
748  mean_vertically_integrated_moisture_divergence  2018
749  mean_vertically_integrated_moisture_divergence  2019
750  mean_vertically_integrated_moisture_divergence  2020
751  surface_pressure  1991
752  surface_pressure  1992
753  surface_pressure  1993
754  surface_pressure  1994
755  surface_pressure  1995
756  surface_pressure  1996
757  surface_pressure  1997
758  surface_pressure  1998
759  surface_pressure  1999
760  surface_pressure  2000
761  surface_pressure  2001
762  surface_pressure  2002
763  surface_pressure  2003
764  surface_pressure  2004
765  surface_pressure  2005
766  surface_pressure  2006
767  surface_pressure  2007
768  surface_pressure  2008
769  surface_pressure  2009
770  surface_pressure  2010
771  surface_pressure  2011
772  surface_pressure  2012
773  surface_pressure  2013
774  surface_pressure  2014
775  surface_pressure  2015
776  surface_pressure  2016
777  surface_pressure  2017
778  surface_pressure  2018
779  surface_pressure  2019
780  surface_pressure  2020
781  total_precipitation  1991
782  total_precipitation  1992
783  total_precipitation  1993
784  total_precipitation  1994
785  total_precipitation  1995
786  total_precipitation  1996
787  total_precipitation  1997
788  total_precipitation  1998
789  total_precipitation  1999
790  total_precipitation  2000
791  total_precipitation  2001
792  total_precipitation  2002
793  total_precipitation  2003
794  total_precipitation  2004
795  total_precipitation  2005
796  total_precipitation  2006
797  total_precipitation  2007
798  total_precipitation  2008
799  total_precipitation  2009
800  total_precipitation  2010
801  total_precipitation  2011
802  total_precipitation  2012
803  total_precipitation  2013
804  total_precipitation  2014
805  total_precipitation  2015
806  total_precipitation  2016
807  total_precipitation  2017
808  total_precipitation  2018
809  total_precipitation  2019
810  total_precipitation  2020
811  total_totals_index  1991
812  total_totals_index  1992
813  total_totals_index  1993
814  total_totals_index  1994
815  total_totals_index  1995
816  total_totals_index  1996
817  total_totals_index  1997
818  total_totals_index  1998
819  total_totals_index  1999
820  total_totals_index  2000
821  total_totals_index  2001
822  total_totals_index  2002
823  total_totals_index  2003
824  total_totals_index  2004
825  total_totals_index  2005
826  total_totals_index  2006
827  total_totals_index  2007
828  total_totals_index  2008
829  total_totals_index  2009
830  total_totals_index  2010
831  total_totals_index  2011
832  total_totals_index  2012
833  total_totals_index  2013
834  total_totals_index  2014
835  total_totals_index  2015
836  total_totals_index  2016
837  total_totals_index  2017
838  total_totals_index  2018
